GW-Nummer,GWL,x,y,eusr5000,aet,pdsi,pet,soil,srad,swe,NDVI,DHM
1644,89.3555,452433,5492992,92.1853,43.0925,-1.9166,65.0925,42.0975,126.2325,1.4417,0.4545,95
1645,91.319,451134,5489324,92.1853,42.0267,-1.9192,64.61,39.6242,126.4833,1.5833,0.4803,94
1646,87.6722,456052,5484295,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.5423,91
1647,87.2773,456283,5486094,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.4193,95
1648,86.9903,456792,5486785,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.3554,97
1649,86.9363,456332,5487924,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.5598,91
1650,87.252,457472,5488074,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.4233,92
1651,92.7874,452364,5483116,92.1853,43.7583,-1.8058,65.6467,40.7167,126.3467,1.4417,0.42,95
1652,88.4943,453794,5484645,92.1853,43.7583,-1.8058,65.6467,40.7167,126.3467,1.4417,0.5552,91
1653,93.4863,453394,5478318,92.1853,44.0833,-1.8126,65.4833,41.19,127.3133,1.6333,0.5312,95
1654,92.0264,453503,5481467,92.1853,43.9767,-1.8149,65.6608,40.725,126.825,1.5167,0.4974,96
1655,94.7249,449046,5487061,133.5734,41.8533,-1.8912,64.7258,38.5892,126.875,1.6,0.4265,101
1656,86.7796,455683,5489883,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.5157,91
1657,95.9093,447416,5484105,133.5734,40.8525,-1.8578,63.95,37.215,126.795,1.775,0.5361,98
1658,88.0702,454513,5483845,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.6468,92
1659,87.9689,455297,5486423,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.5595,92
1660,88.2011,453423,5487464,92.1853,43.7583,-1.8058,65.6467,40.7167,126.3467,1.4417,0.3852,97
1661,113.1972,442435,5470711,130.8274,39.9575,-1.8218,63.3458,34.59,127.91,2.175,0.5879,118
1662,106.159,448204,5471765,133.5734,41.7192,-1.785,64.0275,38.0275,127.4825,1.9833,0.5025,106
1663,92.4093,450906,5488015,92.1853,42.0267,-1.9192,64.61,39.6242,126.4833,1.5833,0.5005,94
1664,92.6561,451135,5497087,92.1853,42.2142,-1.9559,64.4267,42.4783,126.1417,1.7167,0.5955,119
1665,88.0135,451746,5502419,120.7396,41.4817,-1.9859,64.0308,42.8142,126.0608,1.6417,0.7633,96
1666,88.6987,452194,5500870,92.1853,43.0092,-1.9395,64.9592,42.98,125.9167,1.45,0.6382,93
1667,88.1622,452473,5503915,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.4161,92
1668,87.9516,452189,5504699,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.4359,91
1669,86.5597,452875,5505815,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.6174,89
1670,87.8407,452033,5506826,120.7396,42.1483,-2.0245,64.4508,44.7317,125.6217,1.5,0.5124,91
1671,86.4744,452510,5507878,120.7396,42.1483,-2.0245,64.4508,44.7317,125.6217,1.5,0.6218,88
1672,85.8775,452802,5504678,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.2963,93
1673,87.2898,452630,5506413,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.658,89
1674,87.7505,452110,5505736,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.4379,93
1675,85.9694,453132,5505079,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.5467,89
1676,86.557,452435,5501611,120.7396,43.0092,-1.9395,64.9592,42.98,125.9167,1.45,0.6428,96
1677,86.4953,452908,5501496,92.1853,43.0092,-1.9395,64.9592,42.98,125.9167,1.45,0.4849,92
1678,81.7778,456691,5511400,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.7175,92
1679,82.5368,458521,5510950,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.6411,89
1680,84.2594,454718,5514698,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.5087,89
1681,84.6351,454120,5513892,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.4634,89
1682,83.6466,456405,5515909,120.7396,42.4675,-2.0258,64.1,47.7692,125.44,1.4833,0.601,88
1683,83.868,455574,5515537,120.7396,42.4675,-2.0258,64.1,47.7692,125.44,1.4833,0.5787,86
1684,83.7225,457508,5514534,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.5515,92
1685,84.2399,456120,5513924,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.5945,87
1686,84.2156,456563,5513405,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6056,88
1687,84.8743,454756,5511417,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.7588,87
1688,84.1675,457075,5512982,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.5163,87
1689,84.3681,457434,5512543,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.4889,87
1690,84.2121,459153,5510785,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.5577,87
1691,84.777,455153,5512518,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6207,87
1692,84.8356,453911,5513063,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.6214,88
1693,84.5977,456064,5512524,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.5492,87
1694,84.5091,455279,5513438,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.4882,88
1695,84.8809,455493,5511639,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6151,88
1696,84.544,458169,5510388,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.5581,87
1697,84.4174,457729,5511307,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6304,87
1698,84.0802,458150,5511824,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.4856,87
1699,84.6644,458945,5509578,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.5891,89
1700,83.6761,458503,5511988,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.5651,87
1701,83.9543,458772,5511389,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.568,87
1702,84.836,454444,5512224,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.7248,89
1703,83.8357,459285,5511236,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.5466,88
1704,83.6208,457817,5513329,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6331,92
1705,83.455,458957,5512237,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.5714,87
1706,83.7413,460681,5511036,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.6151,89
1707,83.5774,459861,5511874,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.528,88
1708,84.2009,461201,5511785,120.7396,43.7992,-2.0161,64.6275,49.6142,125.2108,1.6083,0.6291,87
1709,84.243,457790,5512070,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.5547,87
1710,83.7555,460018,5510826,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.5323,88
1711,84.1613,458149,5511583,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.5684,87
1712,83.9906,458777,5511296,120.7396,43.41,-2.0019,65.0383,47.6308,125.5892,1.425,0.568,87
1713,84.3617,459217,5510260,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.5924,87
1714,84.6986,458074,5509838,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.5651,91
1715,83.4477,457463,5513764,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.7501,99
1716,83.7606,457185,5513693,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6634,87
1717,85.5363,455445,5508965,120.7396,43.1708,-2.0322,65.2842,45.5542,125.7008,1.4167,0.5229,88
1718,85.2397,456667,5507958,120.7396,43.1708,-2.0322,65.2842,45.5542,125.7008,1.4167,0.4646,91
1719,84.3707,455545,5514438,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.5022,90
1720,86.2123,453230,5505719,120.7396,42.4025,-2.0168,64.755,43.5267,126.015,1.45,0.5809,89
1721,84.4258,455365,5513910,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6603,89
1722,86.6686,453017,5507302,120.7396,42.1483,-2.0245,64.4508,44.7317,125.6217,1.5,0.5494,89
1723,85.0626,456685,5511162,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6593,89
1724,85.8798,453320,5509907,120.7396,42.1483,-2.0245,64.4508,44.7317,125.6217,1.5,0.4857,90
1725,84.6762,457305,5510952,120.7396,43.1708,-2.0322,65.2842,45.5542,125.7008,1.4167,0.4847,90
1726,87.1262,451754,5508730,120.7396,42.0592,-2.0455,63.9167,44.9608,125.7717,1.7583,0.5551,90
1727,84.4862,460227,5509844,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.6522,90
1728,85.0032,456049,5509846,120.7396,43.1708,-2.0322,65.2842,45.5542,125.7008,1.4167,0.5609,88
1729,83.8377,454877,5515999,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.5895,87
1730,83.9506,461175,5512542,120.7396,43.7992,-2.0161,64.6275,49.6142,125.2108,1.6083,0.6703,88
1731,84.8691,459082,5508926,120.7396,43.5158,-2.0083,64.9408,47.3167,125.6942,1.4917,0.536,91
1732,85.3059,453200,5511488,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.5413,89
1733,86.2733,453842,5506560,120.7396,42.1483,-2.0245,64.4508,44.7317,125.6217,1.5,0.5954,90
1734,86.3902,453240,5508111,120.7396,42.1483,-2.0245,64.4508,44.7317,125.6217,1.5,0.5798,89
1735,83.9688,456841,5514062,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6615,88
1736,83.725,457293,5514132,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.7088,87
1737,83.9878,457006,5513345,120.7396,42.8408,-2.0103,64.96,46.3217,125.6033,1.4083,0.6049,87
1738,82.4681,450924,5531887,92.1853,42.08,-2.1257,63.4333,51.2475,124.2408,1.6583,0.5916,84
1739,82.4232,450966,5531908,92.1853,42.08,-2.1257,63.4333,51.2475,124.2408,1.6583,0.5916,84
1740,82.0829,452584,5532324,92.1853,41.755,-2.0524,63.5992,50.4592,124.4717,1.5583,0.6387,83
1741,81.7562,452234,5531317,120.7396,41.755,-2.0524,63.5992,50.4592,124.4717,1.5583,0.6371,84
1742,82.0328,452214,5531453,120.7396,41.755,-2.0524,63.5992,50.4592,124.4717,1.5583,0.6275,84
1743,83.4227,453628,5520270,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.6417,88
1744,83.2856,454343,5520126,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.6364,86
1745,83.4271,453019,5517817,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.5896,89
1746,83.6268,454106,5516380,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.536,86
1747,83.9298,453882,5515787,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.5676,87
1748,83.5977,454549,5516685,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.5356,86
1749,83.3026,455053,5517052,120.7396,42.4675,-2.0258,64.1,47.7692,125.44,1.4833,0.5887,87
1750,83.3444,455424,5517278,120.7396,42.4675,-2.0258,64.1,47.7692,125.44,1.4833,0.6817,86
1751,82.3601,456066,5517705,120.7396,42.4675,-2.0258,64.1,47.7692,125.44,1.4833,0.6582,87
1752,84.4852,453100,5514701,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.5171,88
1753,85.0294,453068,5512969,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.4753,89
1754,85.3376,452449,5511890,120.7396,41.9392,-2.0443,63.9775,46.0725,125.3925,1.5667,0.6405,90
1755,83.7027,453452,5518416,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.568,87
1756,83.4957,454874,5518457,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.6484,87
1757,83.4318,454105,5519100,120.7396,41.8392,-2.0596,63.5442,47.6992,125.1858,1.6417,0.6808,86
1758,83.0837,454195,5521656,120.7396,41.9517,-2.1189,63.2325,49.4875,125.0808,1.7583,0.5597,86
1759,83.0739,454923,5521797,120.7396,41.9517,-2.1189,63.2325,49.4875,125.0808,1.7583,0.7398,88
1760,83.0129,454536,5522518,120.7396,41.9517,-2.1189,63.2325,49.4875,125.0808,1.7583,0.4823,87
1761,83.1925,454556,5521212,120.7396,41.9517,-2.1189,63.2325,49.4875,125.0808,1.7583,0.7001,87
1762,82.894,452324,5530462,120.7396,41.755,-2.0524,63.5992,50.4592,124.4717,1.5583,0.5831,84
1763,82.3097,450761,5533118,92.1853,42.08,-2.1257,63.4333,51.2475,124.2408,1.6583,0.6784,84
1764,82.1167,451556,5534454,92.1853,42.7492,-2.0316,64.8008,50.8375,123.7925,1.3667,0.5679,88
